id,p,year,propCrop
41_1-2,winter2,2020,0.00350640593391773
42_1-2,fallMig,2019,0
42_1-2,springMig,2019,0.000196158103431366
42_1-2,winter1,2019,0.000179509302635312
42_1-2,winter2,2020,0.000860877509428659
43_1-2,fallMig,2019,0.0130038600265772
43_1-2,springMig,2019,2.76407258454607e-05
43_1-2,winter1,2019,0.00935451710752392
43_1-2,winter2,2020,0.00841170629125533
44_1-2,fallMig,2019,0
44_1-2,springMig,2019,0.000147690655209452
44_1-2,winter1,2019,0.00202962790155138
44_1-2,winter2,2020,0.000411920707577953
45_1-2,fallMig,2019,0.000351473258742897
45_1-2,springMig,2019,0.000173800534919424
45_1-2,winter1,2019,6.24713672899921e-05
45_1-2,winter2,2020,0.000265768958185684
46_1-2,fallMig,2019,0.000457551229396577
46_1-2,springMig,2019,0.000293790013587788
46_1-2,winter1,2019,0.000897937008586994
46_1-2,winter2,2020,0.000579070729353371
48_1-2,fallMig,2019,0.00130691775328957
48_1-2,springMig,2019,9.78329990705865e-05
48_1-2,winter1,2019,0.00319474739462842
48_1-2,winter2,2020,0.000833238861807051
49_1-2,fallMig,2019,0.0117400066002429
49_1-2,springMig,2019,0
49_1-2,winter1,2019,0.0201765447667087
49_1-2,winter2,2020,0.0051622510392753
5_1-2,fallMig,2019,3.5553027340278e-05
5_1-2,springMig,2019,0.000737520812613841
5_1-2,winter1,2019,0.000164558747472848
5_1-2,winter2,2020,0.000225108614906693
50_1-2,fallMig,2019,0.00010612331529237
50_1-2,springMig,2019,0.000296882206683031
50_1-2,winter1,2019,0.000356553215567423
50_1-2,winter2,2020,0.000540968086981111
51_1-2,fallMig,2019,0
51_1-2,springMig,2019,0
51_1-2,winter1,2019,0.00143795360900211
51_1-2,winter2,2020,0
52_1-2,fallMig,2019,0.000142067876874507
52_1-2,springMig,2019,0.000275184088666211
52_1-2,winter1,2019,0.00111865165187561
52_1-2,winter2,2020,0.00107836511621074
53_1-2,fallMig,2019,0.0665106299980496
53_1-2,springMig,2019,0.000153221481651728
53_1-2,winter1,2019,0.00463425559039383
53_1-2,winter2,2020,0.00466889209671599
54_1-2,fallMig,2019,0.00883327199116673
54_1-2,springMig,2019,0.00038533170637724
54_1-2,winter1,2019,0.051239696189412
54_1-2,winter2,2020,0.0314485089338799
55_1-2,fallMig,2019,0.000293338977323783
55_1-2,springMig,2019,0.000229537359254659
55_1-2,winter1,2019,0.00539057727093041
55_1-2,winter2,2020,0.00122897076169829
56_1-2,fallMig,2019,3.36561114690412e-05
56_1-2,springMig,2019,0.000470320971878356
56_1-2,winter1,2019,0.0172361129292665
56_1-2,winter2,2020,0.000321934468450422
59_1-2,fallMig,2019,0
59_1-2,springMig,2019,0.00174735425694398
59_1-2,winter1,2019,0.00277714318350563
59_1-2,winter2,2020,0.000350305772219262
6_1-2,fallMig,2019,0.000167252644015202
6_1-2,springMig,2019,0.000472050271679997
6_1-2,winter1,2019,0.00101577437858509
6_1-2,winter2,2020,0.000673004122150248
60_1-2,fallMig,2019,0
60_1-2,springMig,2019,0
60_1-2,winter1,2019,0.000451510507880911
60_1-2,winter2,2020,0.000494856697747944
7_1-2,fallMig,2019,0.0371393752186976
7_1-2,springMig,2019,0.0471228129286901
7_1-2,winter1,2019,0.0745621555419473
7_1-2,winter2,2020,0.0274333184414204
710_2-3,winter2,2017,0.00712725034620711
711_2-3,winter2,2017,0.014456714528909
712_2-3,winter2,2017,0.00646997455936453
714_2-3,winter2,2017,1.5350372246527e-05
715_2-3,winter2,2017,0.0109002606752731
716_2-3,winter2,2017,0.0100861963609176
717_2-3,fallMig,2017,0.00706160902031558
717_2-3,winter2,2017,0.00763866515625487
718_2-3,winter2,2017,0.0104968303110718
719_2-3,winter2,2017,0.00844410585747546
720_2-3,winter2,2017,0.0118542175464963
721_2-3,winter2,2017,0.00758667177731665
722_2-3,winter2,2017,0.00900721075875147
723_2-3,winter2,2017,0.00801269044896152
724_2-3,winter2,2017,0.00686386664487661
726_2-3,winter2,2017,0.00798840897521244
9_1-2,fallMig,2019,0.000376101832309703
9_1-2,springMig,2019,0.000540595159905017
9_1-2,winter1,2019,0.012477216682749
9_1-2,winter2,2020,0.0146491275751481
